2005-02-10 17:00:00,4.67,4.6834,4.66,4.66,101418
2005-02-10 18:00:00,4.661,4.661,4.6575,4.6575,81223
2005-02-11 08:00:00,4.6762,4.6787,4.6503,4.66,750202
2005-02-11 09:00:00,4.6608,4.6912,4.6344,4.662,64734735
2005-02-11 10:00:00,4.662,4.7656,4.6578,4.7425,128025884
2005-02-11 11:00:00,4.743,4.79,4.7387,4.7547,100669766
2005-02-11 12:00:00,4.7544,4.7791,4.7405,4.7592,36725541
2005-02-11 13:00:00,4.7579,4.7686,4.7353,4.7509,29197074
2005-02-11 14:00:00,4.7509,4.7544,4.6874,4.6897,62690904
2005-02-11 15:00:00,4.6887,4.7101,4.661,4.6673,100442797
2005-02-11 16:00:00,4.6675,4.6842,4.6673,4.675,2684945
2005-02-11 17:00:00,4.6737,4.682,4.6732,4.681,261537
2005-02-11 18:00:00,4.6782,4.6782,4.675,4.675,137313
2005-02-14 08:00:00,4.6575,4.6909,4.6369,4.6775,6926025
2005-02-14 09:00:00,4.6775,4.6777,4.5081,4.656,514973519
2005-02-14 10:00:00,4.6575,4.6822,4.6046,4.6262,222462569
2005-02-14 11:00:00,4.6247,4.6493,4.608,4.6428,126967809
2005-02-14 12:00:00,4.6428,4.7323,4.6279,4.7004,162391168
2005-02-14 13:00:00,4.7001,4.732,4.6897,4.7285,99850383
2005-02-14 14:00:00,4.7298,4.743,4.7014,4.73,152444062
2005-02-14 15:00:00,4.7298,4.808,4.7298,4.8077,240348763
2005-02-14 16:00:00,4.8077,4.8217,4.6576,4.807,10453838
2005-02-14 17:00:00,4.812,4.8182,4.8077,4.8107,784971
2005-02-14 18:00:00,4.8147,4.8147,4.8072,4.8115,295502
2005-02-15 08:00:00,4.8282,4.8319,4.7851,4.8157,4971205
2005-02-15 09:00:00,4.8157,4.9218,4.8052,4.8991,216123942
2005-02-15 10:00:00,4.8998,4.9773,4.8909,4.9442,302790254
2005-02-15 11:00:00,4.9442,4.9477,4.8971,4.9086,124232635
2005-02-15 12:00:00,4.9098,4.9106,4.8605,4.895,114200212
2005-02-15 13:00:00,4.8942,4.9355,4.8615,4.874,68826216
2005-02-15 14:00:00,4.8737,4.8815,4.8356,4.8717,94511936
2005-02-15 15:00:00,4.8717,4.9293,4.8419,4.8633,105071322
2005-02-15 16:00:00,4.8628,4.8892,4.8531,4.8717,2142439
